record	YYYY	deaths	weapon	OECD	Iraq/Afghan
35810	2007	2	4	0	1
35811	2007	1	2	0	1
35812	2007	2	6	0	1
35813	2007	1	6	0	1
35816	2007	1	2	0	1
35818	2007	2	6	0	1
35819	2007	2	4	0	1
35822	2007	1	6	0	1
35824	2007	5	2	0	1
35829	2007	1	2	0	1
35831	2007	9	2	0	1
35833	2007	1	2	0	1
35834	2007	1	2	0	1
35837	2007	1	4	0	1
35838	2007	1	4	0	1
35839	2007	1	6	0	1
35841	2007	1	2	0	1
35845	2007	3	2	0	1
35846	2007	1	5	0	0
35848	2007	2	2	0	1
35850	2007	1	4	0	1
35855	2007	2	4	0	1
35856	2007	1	4	0	1
35860	2007	3	2	0	1
35861	2007	4	2	0	1
35862	2007	1	4	0	1
35863	2007	3	2	0	1
35865	2007	1	4	0	1
35866	2007	43	2	0	1
35870	2007	82	2	0	1
35871	2007	2	4	0	1
35876	2007	1	4	0	1
35879	2007	1	6	0	1
35881	2007	1	4	0	1
35882	2007	1	6	0	1
35884	2006	1	4	0	0
35886	2006	1	4	0	0
35888	2006	1	4	0	0
35889	2006	1	4	0	0
35891	2007	1	5	0	0
35893	2007	1	4	0	0
35894	2007	1	4	0	0
35895	2007	1	4	0	0
35904	2006	1	4	0	0
35905	2006	3	4	0	0
35908	2006	2	4	0	0
35909	2006	1	4	0	0
35910	2006	1	4	0	0
35911	2006	1	4	0	0
35921	2006	1	4	0	0
35923	2006	1	4	0	0
35925	2006	1	4	0	0
35926	2006	1	4	0	0
35930	2006	1	4	0	0
35933	2006	1	4	0	0
35935	2006	1	4	0	0
35937	2006	1	4	0	0
35964	2007	1	4	1	0
35970	2006	1	2	0	0
35971	2006	2	2	0	0
35972	2006	3	4	0	0
35974	2006	1	4	0	0
35978	2006	1	4	0	0
35979	2006	2	4	0	0
35980	2006	1	4	0	0
35981	2006	2	4	0	0
35982	2006	1	4	0	0
35984	2006	2	4	0	0
35985	2006	1	4	0	0
35986	2006	1	4	0	0
35987	2006	1	4	0	0
35988	2007	1	4	0	0
35989	2007	1	6	0	0
35990	2007	1	2	0	0
35992	2007	1	4	0	0
35993	2007	1	6	0	0
35995	2007	1	2	0	0
35998	2007	1	2	0	0
36000	2007	4	2	0	0
36001	2007	1	4	0	0
36003	2007	3	2	0	0
36009	2007	23	2	0	0
36012	2007	11	3	0	0
36013	2007	4	2	0	0
36018	2007	1	4	1	0
36019	2006	2	4	0	0
36021	2006	1	4	0	0
36024	2007	1	4	0	1
36027	2007	8	6	0	1
36028	2007	1	4	0	1
36029	2007	3	2	0	1
36030	2007	4	2	0	1
36031	2007	2	4	0	1
36033	2007	3	2	0	1
36034	2007	5	2	0	1
36035	2007	8	4	0	1
36036	2007	1	4	0	1
36037	2007	1	4	0	1
36040	2007	6	4	0	1
36044	2007	3	2	0	1
36046	2007	1	4	0	1
36047	2007	1	4	0	1
36051	2007	1	4	0	1
36056	2007	3	2	0	1
36060	2007	15	2	0	1
36061	2007	4	2	0	1
36062	2007	2	4	0	1
36064	2007	1	4	0	1
36065	2007	1	4	0	1
36066	2007	1	4	0	1
36067	2007	1	4	0	1
36069	2007	1	4	0	1
36070	2007	5	6	0	1
36071	2007	1	4	0	1
36072	2007	1	2	0	1
36074	2007	1	2	0	1
36076	2007	1	6	0	1
36077	2007	1	2	0	1
36079	2007	11	4	0	1
36080	2007	10	4	0	1
36081	2007	1	4	0	1
36084	2007	2	4	0	1
36086	2007	3	2	0	1
36087	2007	1	4	0	1
36088	2007	1	6	0	1
36090	2007	1	6	0	1
36092	2007	1	4	0	1
36095	2007	1	2	0	1
36097	2007	2	2	0	1
36098	2007	1	4	0	1
36100	2007	1	2	0	1
36102	2007	12	1	0	1
36108	2007	1	4	0	1
36110	2007	1	4	0	1
36111	2007	7	2	0	1
36113	2007	1	2	0	1
36114	2007	6	2	0	1
36117	2006	1	4	0	0
36118	2006	2	4	0	0
36119	2007	3	4	0	1
36124	2007	1	2	0	1
36128	2007	1	2	0	1
36129	2007	1	6	0	1
36130	2006	1	4	0	0
36131	2007	1	2	0	1
36132	2007	15	2	0	1
36134	2007	1	2	0	1
36135	2006	2	4	0	0
36136	2007	6	2	0	1
36138	2006	1	4	0	0
36139	2007	1	2	0	1
36140	2007	1	4	0	1
36142	2007	5	2	0	1
36143	2006	1	4	0	0
36144	2006	2	2	0	0
36145	2006	2	4	0	0
36149	2006	1	4	0	0
36152	2006	1	4	0	0
36153	2006	1	4	0	0
36154	2006	2	4	0	0
36155	2006	1	4	0	0
36158	2006	1	4	0	0
36161	2006	1	4	0	0
36162	2006	1	4	0	0
36163	2006	2	4	0	0
36167	2006	1	4	0	0
36170	2007	1	4	0	1
36171	2006	1	4	0	0
36172	2007	6	2	0	1
36173	2006	1	4	0	0
36174	2007	17	2	0	1
36175	2006	2	4	0	0
36183	2007	1	4	0	1
36184	2007	1	4	0	1
36185	2007	2	4	0	1
36186	2007	1	2	0	1
36187	2007	1	2	0	1
36189	2007	1	4	0	1
36190	2007	1	4	0	1
36192	2007	1	4	0	1
36193	2007	4	2	0	1
36198	2006	2	4	0	0
36199	2006	1	4	0	0
36200	2006	1	4	0	0
36216	2006	1	4	0	0
36225	2006	1	4	0	0
36226	2006	3	4	0	0
36230	2006	1	4	0	0
36241	2006	1	4	0	0
36242	2006	2	4	0	0
36255	2007	4	4	0	0
36264	2007	3	2	0	0
36271	2007	1	2	0	1
36274	2007	1	5	0	1
36276	2007	2	4	0	1
36280	2007	1	6	0	1
36281	2007	11	2	0	1
36283	2007	2	4	0	0
36301	2007	4	4	0	0
36305	2007	2	4	0	0
36307	2007	4	2	0	0
36315	2007	1	2	0	0
36336	2007	1	5	0	1
36341	2007	1	6	0	1
36342	2007	2	6	0	1
36343	2007	1	4	0	0
36346	2007	1	2	0	0
36348	2007	5	4	0	0
36364	2007	2	4	0	0
36369	2007	1	4	0	0
36370	2007	1	2	0	0
36378	2007	1	2	0	0
36382	2007	2	2	0	0
36391	2007	5	2	0	1
36395	2007	1	4	0	1
36400	2007	1	4	0	1
36401	2007	3	6	0	1
36405	2007	2	4	0	1
36406	2007	9	2	0	1
36408	2007	1	6	0	1
36409	2007	6	4	0	0
36410	2007	1	4	0	0
36411	2007	16	2	0	0
36419	2007	8	2	0	0
36424	2007	1	4	0	0
36428	2007	1	2	0	1
36429	2007	1	4	0	1
36430	2007	7	2	0	1
36432	2007	2	4	0	1
36434	2007	1	4	0	1
36435	2007	1	4	0	1
36436	2007	1	5	0	1
36437	2007	1	4	0	1
36440	2007	3	2	0	1
36441	2007	43	2	0	1
36442	2007	1	4	0	1
36443	2007	1	4	0	1
36444	2007	1	4	0	1
36445	2007	3	2	0	1
36448	2007	1	4	0	1
36449	2007	10	2	0	1
36450	2007	1	2	0	1
36454	2007	2	4	0	1
36458	2007	10	2	0	1
36459	2007	2	4	0	1
36460	2007	6	2	0	1
36461	2007	2	2	0	1
36463	2007	6	6	0	1
36464	2007	8	2	0	1
36465	2007	4	2	0	1
36466	2007	9	2	0	1
36467	2007	3	2	0	1
36468	2007	11	2	0	1
36469	2007	17	2	0	1
36473	2007	1	2	0	1
36474	2007	1	6	0	1
36477	2007	2	4	0	1
36478	2007	9	2	0	1
36479	2007	1	6	0	1
36480	2007	1	4	0	1
36481	2007	1	4	0	1
36485	2007	8	2	0	1
36487	2007	1	4	0	1
36488	2007	1	4	0	1
36489	2007	1	4	0	1
36490	2007	1	4	0	1
36491	2007	1	4	0	1
36492	2007	1	4	0	1
36493	2007	2	2	0	1
36498	2007	1	4	0	1
36499	2007	1	4	0	1
36506	2007	3	4	0	1
36508	2007	3	2	0	1
36509	2007	1	4	0	1
36510	2007	3	4	0	1
36513	2007	1	2	0	1
36514	2007	1	4	0	1
36515	2007	2	4	0	1
36516	2007	1	2	0	1
36517	2007	2	2	0	1
36518	2007	3	2	0	1
36519	2007	5	2	0	1
36520	2007	10	2	0	1
36521	2007	127	2	0	1
36522	2007	1	4	0	1
36523	2007	1	4	0	1
36524	2007	3	4	0	1
36525	2007	12	2	0	1
36527	2007	2	4	0	1
36530	2007	2	4	0	1
36531	2007	8	2	0	1
36532	2007	3	2	0	1
36540	2007	2	2	0	1
36541	2007	1	4	0	1
36543	2007	6	2	0	1
36544	2007	1	2	0	1
36546	2007	1	4	0	1
36547	2007	3	4	0	1
36548	2007	1	2	0	1
36551	2007	13	2	0	1
36552	2007	10	2	0	1
36554	2007	1	4	0	1
36555	2007	1	4	0	1
36556	2007	20	2	0	1
36557	2007	4	2	0	1
36558	2007	1	4	0	1
36560	2007	1	4	0	1
36562	2007	1	2	0	1
36563	2007	1	2	0	1
36564	2007	3	2	0	1
36566	2007	1	4	0	1
36567	2007	10	2	0	1
36568	2007	1	2	0	1
36569	2007	7	2	0	1
36570	2007	4	2	0	1
36572	2007	15	2	0	1
36573	2007	2	2	0	1
36575	2007	2	2	0	1
36577	2007	1	2	0	1
36580	2007	9	2	0	1
36581	2007	1	2	0	1
36584	2007	1	4	0	1
36585	2007	1	6	0	1
36586	2007	2	2	0	1
36587	2007	2	2	0	1
36589	2007	6	2	0	1
36591	2007	4	2	0	1
36592	2007	2	2	0	1
36593	2007	1	2	0	1
36595	2007	2	4	0	1
36596	2007	5	2	0	1
36597	2007	3	4	0	1
36598	2007	1	2	0	1
36599	2007	1	4	0	1
36600	2007	16	2	0	1
36605	2007	1	2	0	1
36606	2007	1	4	0	1
36607	2007	1	4	0	1
36608	2007	1	4	0	1
36609	2007	1	4	0	1
36610	2007	68	2	0	1
36611	2007	1	2	0	1
36612	2007	1	2	0	1
36613	2007	11	4	0	1
36616	2007	3	4	0	1
36617	2007	4	2	0	1
36622	2007	1	4	0	1
36623	2007	2	4	0	1
36624	2007	1	4	0	1
36625	2007	4	2	0	1
36626	2007	1	2	0	1
36627	2007	2	4	0	1
36628	2007	4	4	0	1
36629	2007	1	2	0	1
36632	2007	32	2	0	1
36633	2007	10	1	0	1
36634	2007	5	2	0	1
36636	2007	1	2	0	0
36639	2007	3	2	0	0
36642	2007	8	2	0	0
36647	2007	2	2	0	0
36652	2007	2	2	0	0
36655	2007	3	4	0	1
36656	2007	1	2	0	1
36657	2007	1	6	0	1
36658	2007	1	2	0	1
36659	2007	1	2	0	1
36660	2007	1	5	0	1
36661	2007	9	2	0	1
36662	2007	1	4	0	0
36663	2007	1	4	0	0
36664	2007	1	4	0	0
36665	2007	1	4	0	0
36666	2007	2	4	0	0
36667	2007	1	4	0	0
36670	2007	1	4	0	0
36672	2007	6	2	0	0
36674	2007	1	2	0	0
36675	2007	1	4	0	0
36676	2007	1	4	0	0
36677	2007	1	4	0	0
36678	2007	1	4	0	0
36679	2007	2	4	0	0
36680	2007	8	2	0	0
36681	2007	5	2	0	0
36683	2007	1	6	0	0
36684	2007	3	2	0	0
36686	2007	1	4	0	0
36691	2007	11	2	0	0
36693	2007	2	4	0	0
36694	2007	1	4	0	0
36695	2007	1	4	0	0
36703	2007	1	4	0	0
36705	2007	2	4	0	0
36711	2007	3	2	0	0
36714	2007	1	4	0	0
36715	2007	1	2	0	0
36723	2007	1	4	0	0
36724	2007	4	4	0	0
36726	2007	16	2	0	0
36727	2007	1	4	0	0
36728	2007	1	2	0	0
36729	2007	1	2	0	0
36731	2007	1	2	0	0
36733	2007	31	2	0	0
36734	2007	1	2	0	0
36736	2007	4	2	0	0
36737	2007	1	4	0	0
36738	2007	1	4	0	0
36739	2007	1	4	0	0
36740	2007	1	4	0	0
36746	2007	1	4	0	0
36747	2007	7	4	0	0
36748	2007	4	2	0	0
36753	2007	1	2	0	0
36757	2007	1	2	0	0
36758	2007	1	2	0	0
36769	2007	1	4	0	0
36771	2007	1	4	0	0
36772	2007	1	2	0	0
36774	2007	2	6	0	0
36786	2007	1	4	0	0
36788	2007	6	4	0	0
36789	2007	1	2	0	1
36791	2007	2	4	0	1
36792	2007	1	4	0	1
36793	2007	1	4	0	1
36794	2007	1	4	0	1
36795	2007	1	4	0	1
36796	2007	2	2	0	1
36797	2007	1	4	0	1
36800	2007	1	4	0	1
36802	2007	4	4	0	1
36806	2007	1	4	0	1
36812	2007	1	6	0	1
36814	2007	2	4	0	1
36815	2007	1	4	0	1
36819	2007	4	4	0	1
36820	2007	1	4	0	1
36821	2007	1	2	0	1
36822	2007	29	2	0	1
36823	2007	1	2	0	1
36826	2007	1	4	0	1
36827	2007	1	4	0	1
36829	2007	1	4	0	1
36830	2007	6	2	0	1
36833	2007	6	2	0	1
36834	2007	2	2	0	1
36835	2007	4	2	0	1
36836	2007	1	4	0	1
36837	2007	1	2	0	1
36838	2007	1	2	0	1
36839	2007	1	2	0	1
36846	2007	1	2	0	1
36847	2007	6	2	0	1
36848	2007	32	2	0	1
36849	2007	32	2	0	1
36850	2007	11	2	0	1
36851	2007	5	2	0	1
36852	2007	5	2	0	1
36853	2007	4	2	0	1
36854	2007	2	2	0	1
36856	2007	1	4	0	1
36857	2007	9	2	0	1
36859	2007	1	2	0	1
36860	2007	4	2	0	1
36861	2007	5	2	0	1
36862	2007	2	4	0	1
36863	2007	1	4	0	1
36864	2007	1	2	0	1
36865	2007	1	4	0	1
36866	2007	1	4	0	0
36867	2007	2	2	0	1
36870	2007	2	3	0	1
36871	2007	2	2	0	1
36874	2007	1	2	0	1
36875	2007	1	2	0	1
36876	2007	2	2	0	1
36877	2007	6	2	0	1
36878	2007	6	2	0	1
36880	2007	2	4	0	1
36882	2007	1	4	0	1
36883	2007	1	4	0	1
36884	2007	4	2	0	1
36885	2007	1	4	0	1
36888	2007	4	4	0	1
36892	2007	2	4	0	1
36893	2007	2	2	0	1
36894	2007	1	6	0	1
36896	2007	11	2	0	1
36899	2007	1	2	0	1
36900	2007	1	4	0	1
36903	2007	2	6	0	1
36904	2007	3	2	0	1
36905	2007	1	4	0	1
36906	2007	1	2	0	1
36907	2007	1	6	0	1
36908	2007	1	4	0	1
36909	2007	1	2	0	1
36910	2007	3	2	0	1
36911	2007	3	2	0	1
36912	2007	3	2	0	1
36914	2007	5	2	0	1
36915	2007	2	4	0	1
36917	2007	1	2	0	1
36918	2007	1	4	0	1
36919	2007	1	6	0	1
36920	2007	1	4	0	1
36922	2007	1	4	0	1
36923	2007	1	4	0	1
36926	2007	1	4	0	1
36927	2007	1	2	0	1
36928	2007	1	6	0	1
36931	2007	5	2	0	1
36932	2007	3	2	0	1
36934	2007	4	2	0	1
36935	2007	1	2	0	1
36937	2007	2	4	0	1
36938	2007	8	2	0	0
36940	2007	4	6	0	1
36942	2007	1	6	0	1
36944	2007	1	6	0	1
36948	2007	5	6	0	1
36949	2007	17	4	0	0
36950	2007	5	4	0	0
36951	2007	3	2	0	0
36952	2007	2	2	0	1
36953	2007	11	2	0	1
36954	2007	4	2	0	1
36955	2007	1	2	0	0
36956	2007	1	2	0	1
36957	2007	1	2	0	1
36958	2007	1	4	0	1
36959	2007	1	4	0	1
36963	2007	4	4	0	1
36964	2007	5	2	0	1
36965	2007	11	2	0	1
36966	2007	1	6	0	1
36968	2007	1	2	0	1
36969	2007	10	2	0	1
36970	2007	5	4	0	1
36971	2007	4	6	0	1
36972	2007	10	6	0	1
36973	2007	1	4	0	1
36974	2007	2	4	0	1
36976	2007	1	2	0	1
36977	2007	1	4	0	1
36979	2007	1	2	0	1
36980	2007	4	4	0	1
36982	2007	1	2	0	1
36984	2007	1	2	0	1
36985	2007	1	2	0	1
36986	2007	3	2	0	1
36987	2007	19	2	0	1
36993	2007	1	4	0	0
36994	2007	1	4	0	0
36996	2007	1	4	0	0
36997	2007	1	4	0	0
37002	2007	1	4	0	1
37003	2007	1	2	0	1
37004	2007	8	2	0	1
37005	2007	1	2	0	1
37006	2007	2	2	0	1
37008	2007	6	4	0	1
37009	2007	7	2	0	1
37010	2007	1	4	0	1
37012	2007	1	2	0	1
37014	2007	2	2	0	1
37015	2007	14	2	0	1
37017	2007	1	4	0	1
37018	2007	2	4	0	1
37019	2007	1	4	0	1
37020	2007	1	4	0	1
37021	2007	1	4	0	1
37023	2007	1	4	0	1
37024	2007	1	4	0	1
37025	2007	1	4	0	1
37026	2007	1	2	0	1
37027	2007	1	4	0	1
37028	2007	3	2	0	1
37029	2007	2	2	0	1
37030	2007	2	2	0	1
37031	2007	9	2	0	1
37032	2007	4	2	0	1
37033	2007	4	2	0	1
37035	2007	9	2	0	1
37036	2007	1	4	0	1
37037	2007	3	2	0	1
37038	2007	1	4	0	1
37040	2007	4	2	0	1
37043	2007	14	4	0	1
37044	2007	12	2	0	1
37045	2007	2	2	0	1
37047	2007	5	6	0	1
37048	2007	2	6	0	1
37049	2007	2	4	0	0
37051	2007	1	4	0	0
37053	2007	1	4	0	0
37056	2007	1	2	0	0
37059	2007	1	4	0	0
37061	2007	1	4	0	0
37063	2007	1	4	0	1
37064	2007	14	2	0	1
37065	2007	3	2	0	1
37066	2007	4	2	0	1
37067	2007	1	4	0	1
37068	2007	1	2	0	1
37070	2007	2	2	0	1
37072	2007	1	4	0	1
37073	2007	3	4	0	1
37074	2007	14	2	0	1
37076	2007	1	4	0	1
37077	2007	1	2	0	1
37078	2007	15	2	0	1
37079	2007	2	2	0	1
37082	2007	2	2	0	1
37083	2007	3	4	0	1
37088	2007	1	4	0	1
37089	2007	3	2	0	1
37091	2007	1	6	0	1
37092	2007	1	2	0	1
37094	2007	1	6	0	1
37095	2007	1	4	0	1
37096	2007	9	2	0	1
37097	2007	2	2	0	1
37098	2007	1	2	0	1
37099	2007	2	4	0	1
37100	2007	1	2	0	1
37101	2007	2	2	0	1
37103	2007	7	2	0	1
37104	2007	1	4	0	1
37105	2007	1	2	0	1
37107	2007	3	4	0	0
37108	2007	1	4	0	0
37109	2007	1	4	0	0
37113	2007	1	4	0	0
37115	2007	4	2	0	1
37116	2007	3	2	0	1
37119	2007	3	4	0	1
37120	2007	3	3	0	1
37121	2007	2	4	0	1
37124	2007	4	3	0	1
37129	2007	1	4	0	1
37130	2007	1	4	0	1
37131	2007	3	2	0	1
37133	2007	5	2	0	1
37134	2007	9	2	0	1
37135	2007	4	2	0	1
37136	2007	8	4	0	1
37137	2007	3	2	0	1
37138	2007	1	4	0	1
37139	2007	19	2	0	1
37140	2007	18	4	0	1
37141	2007	1	5	0	0
37142	2007	10	2	0	1
37143	2007	1	4	0	0
37144	2007	1	4	0	1
37145	2007	1	4	0	1
37147	2007	1	2	0	1
37148	2007	6	2	0	1
37149	2007	1	2	0	0
37152	2007	3	2	0	1
37153	2007	5	2	0	1
37157	2007	1	4	0	1
37158	2007	4	4	0	1
37159	2007	1	4	0	1
37161	2007	5	2	0	1
37162	2007	7	2	0	1
37164	2007	87	2	0	1
37165	2007	2	2	0	1
37166	2007	5	2	0	1
37169	2007	5	2	0	1
37171	2007	1	4	0	1
37177	2007	1	2	0	1
37178	2007	2	2	0	1
37180	2007	17	2	0	1
37181	2007	2	4	0	1
37182	2007	2	2	0	1
37183	2007	2	4	0	1
37184	2007	1	2	0	1
37185	2007	1	2	0	1
37186	2007	1	4	0	1
37187	2007	1	6	0	1
37188	2007	3	2	0	1
37189	2007	3	6	0	1
37190	2007	1	6	0	1
37191	2007	1	4	0	1
37192	2007	1	4	0	1
37193	2007	1	4	0	1
37195	2007	1	2	0	1
37196	2007	1	4	0	1
37197	2007	1	4	0	1
37198	2007	2	2	0	1
37199	2007	1	4	0	1
37200	2007	12	2	0	1
37201	2007	18	2	0	1
37202	2007	8	2	0	1
37203	2007	2	2	0	1
37204	2007	12	2	0	1
37205	2007	8	2	0	1
37206	2007	18	2	0	1
37207	2007	1	2	0	1
37208	2007	2	4	0	1
37209	2007	8	2	0	1
37210	2007	2	4	0	1
37211	2007	1	6	0	1
37212	2007	1	6	0	1
37214	2007	7	2	0	1
37215	2007	5	2	0	1
37216	2007	3	4	0	1
37217	2007	3	4	0	1
37218	2007	1	4	0	1
37220	2007	3	4	0	1
37222	2007	1	6	0	1
37223	2007	1	2	0	1
37224	2007	3	4	0	1
37225	2007	1	4	0	1
37226	2007	1	2	0	1
37227	2007	1	6	0	1
37228	2007	1	2	0	1
37229	2007	1	4	0	1
37230	2007	1	4	0	1
37233	2007	3	2	0	1
37234	2007	1	4	0	1
37237	2007	1	4	0	1
37238	2007	3	2	0	1
37241	2007	1	4	0	1
37242	2007	1	4	0	1
37243	2007	4	4	0	1
37244	2007	2	4	0	1
37245	2007	1	2	0	1
37246	2007	7	2	0	1
37247	2007	3	2	0	1
37249	2007	1	4	0	1
37250	2007	2	6	0	1
37251	2007	25	2	0	1
37252	2007	5	2	0	1
37254	2007	3	6	0	1
37255	2007	1	4	0	1
37256	2007	1	6	0	1
37258	2007	11	6	0	1
37259	2007	1	4	0	1
37260	2007	1	6	0	1
37261	2007	6	2	0	1
37262	2007	1	2	0	1
37267	2007	1	2	0	1
37268	2007	1	2	0	1
37269	2007	2	2	0	1
37270	2007	2	4	0	1
37271	2007	2	2	0	1
37273	2007	1	4	0	1
37274	2007	1	4	0	1
37275	2007	1	2	0	1
37276	2007	7	4	0	1
37277	2007	3	2	0	1
37278	2007	1	4	0	1
37279	2007	2	4	0	1
37283	2007	3	2	0	1
37285	2007	9	2	0	1
37288	2007	7	6	0	1
37289	2007	1	2	0	1
37290	2007	6	2	0	1
37291	2007	2	4	0	1
37294	2007	2	2	0	1
37295	2007	1	2	0	1
37296	2007	1	4	0	1
37297	2007	1	2	0	1
37298	2007	1	4	0	1
37299	2007	8	2	0	1
37300	2007	4	4	0	1
37301	2007	1	4	0	1
37302	2007	1	2	0	1
37303	2007	1	2	0	1
37304	2007	1	4	0	1
37305	2007	1	4	0	1
37306	2007	9	2	0	1
37307	2007	1	4	0	1
37309	2007	1	4	0	1
37311	2007	1	4	0	1
37312	2007	1	4	0	0
37317	2007	1	2	0	0
37320	2007	1	4	0	1
37321	2007	4	4	0	1
37322	2007	1	4	0	1
37323	2007	1	4	0	1
37325	2007	1	4	0	1
37326	2007	1	4	0	1
37330	2007	7	2	0	1
37331	2007	29	2	0	1
37332	2007	1	4	0	1
37333	2007	1	4	0	1
37335	2007	1	2	0	1
37336	2007	4	2	0	1
37337	2007	1	2	0	1
37338	2007	1	4	0	1
37340	2007	1	6	0	1
37341	2007	100	2	0	1
37343	2007	22	2	0	1
37344	2007	1	6	0	1
37345	2007	22	2	0	1
37349	2007	1	6	0	1
37350	2007	7	6	0	1
37351	2007	17	2	0	1
37352	2007	1	6	0	1
37354	2007	26	2	0	1
37356	2007	15	2	0	1
37357	2007	1	4	0	1
37359	2007	4	2	0	1
37360	2007	2	2	0	1
37361	2007	1	4	0	1
37364	2007	3	4	0	1
37365	2007	18	2	0	1
37366	2007	1	4	0	1
37368	2007	1	6	0	1
37369	2007	1	6	0	1
37370	2007	6	6	0	1
37372	2007	4	2	0	1
37375	2007	1	4	0	1
37377	2007	4	2	0	1
37378	2007	4	2	0	1
37379	2007	7	2	0	1
37380	2007	2	2	0	1
37381	2007	2	4	0	1
37382	2007	1	2	0	1
37383	2007	5	2	0	1
37385	2007	6	2	0	1
37387	2007	1	4	0	1
37389	2007	1	4	0	1
37392	2007	1	2	0	1
37393	2007	1	4	0	1
37395	2007	1	2	0	1
37399	2007	1	2	0	0
37401	2007	1	4	0	0
37402	2007	1	4	0	0
37403	2007	1	4	0	0
37404	2007	2	4	0	1
37406	2007	1	4	0	1
37407	2007	3	2	0	1
37408	2007	4	2	0	1
37411	2007	1	4	0	1
37412	2007	1	4	0	1
37414	2007	1	2	0	1
37416	2007	1	5	0	0
37418	2007	1	4	0	0
37419	2007	1	4	0	0
37422	2007	1	5	0	0
37425	2007	1	4	0	0
37426	2007	1	4	0	0
37427	2007	3	4	0	0
37432	2007	18	2	0	1
37433	2007	2	2	0	1
37436	2007	2	2	0	1
37437	2007	4	2	0	1
37438	2007	1	6	0	1
37441	2007	9	2	0	1
37442	2007	1	4	0	1
37443	2007	1	4	0	1
37445	2007	1	6	0	1
37446	2007	1	2	0	1
37447	2007	1	6	0	1
37449	2007	5	2	0	1
37450	2007	2	2	0	1
37452	2007	1	6	0	1
37454	2007	1	2	0	1
37455	2007	2	2	0	1
37457	2007	4	6	0	1
37459	2007	4	6	0	1
37460	2007	1	2	0	1
37461	2007	2	6	0	1
37462	2007	1	2	0	1
37463	2007	1	6	0	1
37464	2007	1	4	0	1
37465	2007	1	6	0	1
37466	2007	1	2	0	1
37467	2007	10	2	0	1
37468	2007	1	4	0	1
37469	2007	1	4	0	1
37471	2007	1	6	0	1
37472	2007	7	2	0	1
37473	2007	1	4	0	1
37475	2007	1	4	0	1
37477	2007	3	4	0	0
37478	2007	2	2	0	1
37479	2007	5	4	0	1
37481	2007	2	2	0	1
37482	2007	1	2	0	1
37483	2007	2	2	0	1
37485	2007	2	2	0	1
37487	2007	4	2	0	1
37488	2007	4	6	0	1
37489	2007	2	4	0	0
37490	2007	1	4	0	1
37491	2007	11	4	0	1
37492	2007	1	4	0	1
37493	2007	4	6	0	1
37494	2007	1	6	0	1
37495	2007	1	4	0	1
37497	2007	1	4	0	1
37499	2007	2	4	0	0
37500	2007	4	2	0	1
37501	2007	1	4	0	0
37502	2007	1	4	0	0
37503	2007	1	4	0	0
37504	2007	1	6	0	1
37506	2007	1	4	0	0
37507	2007	1	4	0	0
37510	2007	1	4	0	0
37511	2007	1	4	0	0
37512	2007	7	2	0	0
37513	2007	7	2	0	0
37514	2007	7	2	0	0
37515	2007	7	2	0	0
37518	2007	5	6	0	1
37519	2007	1	2	0	0
37525	2007	1	2	0	0
37526	2007	3	6	0	0
37530	2007	1	4	0	0
37532	2007	1	4	0	0
37533	2007	1	4	0	0
37536	2007	1	4	0	0
37538	2007	1	4	0	0
37539	2007	1	4	0	0
37541	2007	1	6	0	1
37544	2007	11	2	0	1
37545	2007	21	2	0	1
37547	2007	3	4	0	1
37548	2007	1	6	0	1
37549	2007	3	4	0	1
37550	2007	3	2	0	1
37554	2007	4	2	0	1
37555	2007	1	2	0	1
37556	2007	1	4	0	1
37557	2007	12	6	0	1
37558	2007	23	2	0	1
37559	2007	3	2	0	1
37560	2007	2	2	0	1
37561	2007	1	4	0	1
37562	2007	2	4	0	1
37563	2007	1	6	0	1
37564	2007	5	2	0	1
37565	2007	2	2	0	1
37566	2007	2	6	0	1
37567	2007	2	2	0	1
37568	2007	6	6	0	1
37569	2007	5	2	0	1
37570	2007	1	6	0	1
37571	2007	1	4	0	1
37572	2007	1	6	0	1
37573	2007	1	4	0	1
37574	2007	1	4	0	1
37575	2007	6	2	0	1
37576	2007	2	2	0	1
37577	2007	5	2	0	1
37578	2007	1	6	0	1
37579	2007	2	2	0	1
37580	2007	6	2	0	1
37581	2007	2	4	0	1
37582	2007	1	6	0	1
37583	2007	5	2	0	1
37585	2007	1	4	0	1
37586	2007	1	4	0	1
37589	2007	7	6	0	1
37590	2007	6	6	0	1
37593	2007	1	2	0	1
37597	2007	6	2	0	1
37598	2007	1	4	0	1
37599	2007	1	2	0	1
37600	2007	4	2	0	1
37601	2007	2	6	0	1
37602	2007	1	4	0	1
37603	2007	1	4	0	1
37605	2007	1	2	0	1
37609	2007	1	2	0	1
37610	2007	3	4	0	1
37611	2007	4	2	0	1
37612	2007	1	6	0	1
37613	2007	1	6	0	1
37614	2007	2	6	0	1
37615	2007	1	4	0	1
37616	2007	85	2	0	1
37617	2007	5	2	0	1
37618	2007	1	4	0	1
37619	2007	2	4	0	1
37620	2007	2	2	0	1
37621	2007	2	6	0	1
37623	2007	1	4	0	1
37624	2007	2	5	0	1
37625	2007	2	4	0	1
37627	2007	1	4	0	1
37628	2007	6	4	0	1
37630	2007	1	4	0	1
37633	2007	1	2	0	1
37634	2007	6	2	0	1
37635	2007	1	2	0	1
37637	2007	1	4	0	1
37639	2007	2	6	0	1
37640	2007	1	6	0	1
